DAV_OBMAP v3 cell_size=10
102 -156 8 1
100 -156 13 0
100 -159 13 0
100 -159 12 0
101 -160 12 0
101 -161 12 0
101 -160 13 0
101 -161 13 0
102 -161 12 0
102 -161 13 0
101 -159 14 0
101 -159 10 1
100 -160 9 1
100 -159 9 1
101 -160 9 1
101 -159 9 1
102 -160 9 1
102 -159 9 1
100 -158 9 1
100 -157 9 1
100 -156 9 1
101 -157 8 1
100 -155 8 1
101 -158 12 0
100 -157 12 0
102 -164 11 1
102 -165 13 1
102 -165 12 1
102 -165 11 1
101 -164 11 1
101 -165 13 1
102 -157 12 0
102 -157 13 0
102 -156 13 0
100 -168 11 1
101 -166 13 1
101 -166 14 0
101 -166 12 1
101 -157 14 0
102 -159 13 0
105 -151 11 0
106 -151 12 0
105 -152 11 0
105 -152 12 0
105 -154 11 0
106 -153 12 0
107 -154 11 0
107 -154 12 0
107 -152 13 0
107 -152 10 0
107 -152 9 0
106 -151 11 0
104 -151 11 0
105 -151 12 0
105 -153 11 0
104 -153 11 0
105 -153 12 0
104 -153 12 0
105 -154 12 0
106 -154 11 0
106 -155 11 0
106 -154 12 0
106 -153 13 0
106 -153 10 0
106 -153 9 0
105 -155 11 0
105 -155 12 0
105 -153 13 0
105 -153 10 0
105 -153 9 0
103 -153 13 0
102 -154 7 1
102 -153 7 1
102 -152 7 1
103 -154 7 1
103 -153 7 1
103 -152 7 1
104 -154 7 1
104 -153 7 1
104 -152 7 1
100 -153 11 0
104 -155 11 0
102 -153 13 0
102 -153 9 1
103 -153 10 0
101 -151 10 0
101 -155 10 1
102 -154 10 0
101 -153 13 0
101 -153 9 1
100 -154 8 1
100 -153 8 1
100 -152 8 1
101 -153 10 0
102 -153 10 0
100 -152 10 0
100 -151 11 0
100 -151 12 0
100 -151 10 0
102 -159 12 0
103 -159 12 0
102 -158 12 0
101 -159 12 0
100 -154 10 0
100 -155 10 0
101 -154 10 0
100 -153 13 0
100 -153 10 0
100 -153 9 0
108 -152 9 0
108 -152 10 0
108 -152 13 0
111 -152 11 0
111 -151 11 0
110 -151 10 0
110 -151 11 0
113 -151 10 0
112 -151 9 0
112 -151 11 0
112 -151 10 0
111 -151 10 0
103 -156 12 0
103 -156 13 0
103 -156 11 0
103 -154 13 0
101 -154 13 0
100 -154 13 0
100 -156 12 0
101 -165 12 1
100 -169 13 1
100 -158 12 0
101 -156 12 0
100 -158 13 0
100 -160 13 0
100 -166 10 1
100 -160 12 0
100 -155 9 1
101 -159 13 0
100 -156 10 1
101 -156 10 1
101 -155 9 1
102 -158 13 0
102 -164 12 1
100 -163 15 0
101 -164 9 1
100 -169 11 1
100 -169 12 1
102 -156 9 1
103 -154 8 1
100 -166 13 0
102 -157 8 1
100 -165 10 1
101 -156 8 1
101 -157 10 1
100 -165 11 1
101 -165 11 1
101 -156 13 0
103 -157 11 0
103 -157 13 0
103 -157 12 0
101 -158 11 0
101 -157 13 0
101 -158 13 0
101 -157 12 0
100 -157 11 0
100 -157 13 0
101 -156 14 0
101 -156 9 1
100 -157 8 1
102 -157 9 1
102 -158 9 1
101 -157 9 1
101 -158 9 1
100 -156 8 1
100 -168 15 0
102 -167 15 1
102 -167 14 1
102 -167 13 1
100 -164 13 0
100 -165 13 0
100 -165 14 0
100 -164 12 0
100 -165 12 1
101 -164 13 0
101 -164 14 0
101 -164 12 1
102 -151 11 0
101 -152 11 0
101 -152 12 0
101 -152 10 0
102 -152 11 0
102 -152 12 0
102 -152 10 0
104 -152 11 0
104 -152 12 0
104 -152 10 0
102 -164 13 1
102 -163 11 1
100 -163 14 0
101 -151 8 1
100 -163 10 1
102 -168 15 1
102 -151 8 1
100 -164 9 1
100 -163 9 1
103 -151 8 1
101 -163 9 1
101 -168 13 3
101 -169 12 1
101 -169 13 1
101 -169 14 1
102 -169 12 1
102 -169 13 1
102 -169 14 1
101 -165 14 1
101 -163 14 0
102 -168 14 1
100 -167 14 1
100 -168 14 0
101 -168 12 1
102 -167 12 1
103 -152 11 0
103 -152 12 0
103 -151 12 0
102 -151 12 0
101 -151 11 0
101 -151 12 0
100 -152 11 0
100 -152 12 0
101 -153 11 0
101 -153 12 0
